year,avgTemp,minTemp,maxTemp,rainFall,accomodation(1000),concert,culture,food,history,sport,nature,rest,shopping
2018-10-27,15.6,14.5,17.9,0,3.275,0.069,0.698,6.451,0.191,0.82,3.511,0.659,0.66
2018-10-28,17.5,13.1,21.1,0,2.905,0.082,0.635,6.165,0.207,0.874,3.377,0.715,0.574
2018-10-29,18,15.2,22,0,2.07,0.06,0.461,4.322,0.115,0.553,2.631,0.546,0.479
2018-10-30,14.8,13.2,17.4,0,1.934,0.06,0.521,3.781,0.158,0.51,2.289,0.475,0.42
2018-10-31,14.1,11.6,18,0,1.9,0.077,0.439,3.33,0.114,0.421,1.864,0.394,0.377
2018-11-01,13.4,11.2,16.3,0,2.28,0.046,0.442,3.736,0.132,0.493,1.934,0.37,0.353
2018-11-02,14.4,9.6,18.5,0,2.633,0.075,0.483,4.217,0.166,0.607,2.443,0.499,0.521
2018-11-03,15.2,11.4,18.5,0,2.978,0.094,0.625,5.854,0.25,0.798,3.076,0.631,0.559
2018-11-04,15.2,12.3,19.6,0,2.585,0.1,0.563,5.598,0.256,0.789,3.154,0.673,0.555
2018-11-05,15,10.5,18.8,0,2.139,0.069,0.44,4.233,0.17,0.467,2.425,0.514,0.422
2018-11-06,16.5,12.9,19.9,0,1.97,0.074,0.452,3.742,0.157,0.419,2.277,0.455,0.44
2018-11-07,17.4,16.1,18.8,1.5,2.057,0.068,0.449,3.296,0.117,0.381,1.871,0.383,0.504
2018-11-08,17.7,15.1,20.5,18.5,2.286,0.118,0.744,4.003,0.079,0.261,1.251,0.419,0.429
2018-11-09,14.6,11.3,17.2,0,2.608,0.081,0.544,4.622,0.162,0.539,2.575,0.496,0.537
2018-11-10,13.6,9.7,17.8,0,3.244,0.103,0.691,6.2,0.228,0.829,3.37,0.631,0.519
2018-11-11,14.6,10.5,18.3,2.4,2.819,0.107,0.675,5.918,0.253,0.659,3.057,0.623,0.53
2018-11-12,13.8,13,15.5,2.2,2.208,0.094,0.565,4.568,0.167,0.413,2.25,0.515,0.568
2018-11-13,13.8,12.5,16.3,0,2.083,0.09,0.476,4.127,0.155,0.446,2.312,0.455,0.468
2018-11-14,13.3,10.2,16.3,0,2.046,0.071,0.403,3.74,0.156,0.444,2.217,0.426,0.456
2018-11-15,16,11.2,20.1,0,2.331,0.07,0.447,4.052,0.16,0.48,2.356,0.441,0.412
2018-11-16,14.9,13.5,17.4,3.6,2.674,0.118,0.779,4.805,0.138,0.533,2.026,0.535,0.52
2018-11-17,12.6,9.7,15.4,0,3.314,0.122,0.654,6.346,0.216,0.778,3.297,0.652,0.673
2018-11-18,12.3,9.6,15.1,0,2.578,0.161,0.739,6.046,0.192,0.607,2.507,0.64,0.554
2018-11-19,13.2,11.8,15.7,0,1.993,0.072,0.431,4.355,0.133,0.46,2.249,0.48,0.559
2018-11-20,12.6,10.1,15.6,0,1.884,0.054,0.469,3.813,0.129,0.416,2.053,0.417,0.401
2018-11-21,13.3,9.9,16.7,0.4,1.845,0.078,0.539,3.601,0.09,0.316,1.648,0.416,0.412
2018-11-22,10.2,8.4,13.5,0,2.173,0.083,0.468,3.733,0.127,0.375,1.856,0.404,0.499
2018-11-23,10,7.3,12.3,0,2.583,0.064,0.526,4.578,0.129,0.488,2.237,0.514,0.485
2018-11-24,14,8.8,19.2,0,3.118,0.146,0.823,6.396,0.165,0.612,2.717,0.664,0.655
2018-11-25,13,10.6,16,0,2.626,0.122,0.75,5.713,0.18,0.553,2.913,0.658,0.57
2018-11-26,14.5,10.4,18.2,0,1.881,0.079,0.562,4.295,0.118,0.374,1.925,0.502,0.5
2018-11-27,13.8,11.5,17,0,1.792,0.067,0.505,3.589,0.136,0.393,2.036,0.447,0.531
2018-11-28,13,10,16.3,0,1.711,0.07,0.47,3.335,0.13,0.337,1.849,0.436,0.385
2018-11-29,12.8,8.5,17.8,0,1.988,0.08,0.47,3.493,0.107,0.351,1.763,0.384,0.431
2018-11-30,13.1,10,16.9,0,2.4,0.077,0.53,3.894,0.103,0.429,1.914,0.455,0.4
2018-12-01,13.7,11.3,16.3,0,2.78,0.093,0.765,5.394,0.166,0.58,2.423,0.602,0.493
2018-12-02,17.6,13.6,20.5,1.6,2.225,0.078,0.66,4.997,0.167,0.539,2.159,0.597,0.608
2018-12-03,18.9,17.1,22.9,2.9,1.676,0.077,0.501,3.332,0.105,0.266,1.569,0.417,0.419
2018-12-04,13.8,10.8,17.6,17.5,1.543,0.094,0.636,3.153,0.092,0.238,1.279,0.358,0.432
2018-12-05,9.9,8,11.7,0,1.543,0.04,0.379,3.03,0.124,0.285,1.655,0.41,0.331
2018-12-06,9.5,8.1,12.6,11.6,1.983,0.085,0.585,3.216,0.099,0.227,1.212,0.328,0.426
2018-12-07,4.8,2.7,10.3,0,2.332,0.099,0.733,3.846,0.121,0.334,1.229,0.448,0.493
2018-12-08,4.2,2.6,6.6,0,2.676,0.104,0.841,5.487,0.188,0.401,1.794,0.623,0.547
2018-12-09,3.9,2.8,4.8,0,2.176,0.09,0.811,5.276,0.183,0.393,1.89,0.564,0.571
2018-12-10,7.6,4.7,10.2,0,1.846,0.05,0.481,3.648,0.149,0.331,1.701,0.421,0.41
2018-12-11,9,7.2,10.1,20,1.657,0.114,0.732,3.579,0.111,0.173,1.043,0.437,0.452
2018-12-12,6.5,5.8,9.1,0.2,1.689,0.075,0.45,3.131,0.14,0.268,1.51,0.386,0.458
2018-12-13,8,6,9.7,0,1.873,0.06,0.507,3.311,0.122,0.262,1.45,0.365,0.365
2018-12-14,5.6,4.4,7,0,2.345,0.067,0.563,3.968,0.132,0.324,1.477,0.425,0.454
2018-12-15,6,2,9.6,0,2.93,0.082,0.728,5.819,0.199,0.491,2.499,0.612,0.56
2018-12-16,9.1,6.5,10.8,7.1,2.471,0.143,1.09,5.874,0.176,0.273,1.521,0.532,0.647
2018-12-17,10.3,9.7,11.8,0,2.09,0.057,0.554,4.307,0.174,0.281,1.868,0.467,0.536
2018-12-18,9.7,8,12,0,1.994,0.051,0.56,3.99,0.169,0.295,1.817,0.44,0.437
2018-12-19,13.9,8.5,18,0,1.87,0.079,0.5,3.585,0.161,0.322,1.802,0.434,0.447
2018-12-20,12.5,11.7,16.1,21.8,2.159,0.131,0.838,4.166,0.103,0.13,1.065,0.35,0.476
2018-12-21,14.6,12.7,16.8,0,2.394,0.095,0.555,4.129,0.141,0.26,1.758,0.442,0.454
2018-12-22,13,11.5,16.2,3,4.003,0.145,0.833,6.771,0.206,0.476,2.112,0.623,0.733
2018-12-23,9.6,7.4,12.2,8,3.887,0.136,1.205,8.604,0.252,0.587,3.028,0.863,0.687
2018-12-24,6.4,4.6,9,0,3.85,0.121,1.051,7.959,0.198,0.449,2.995,0.875,0.737
2018-12-25,7.8,3.8,10.8,0,3.141,0.18,1.253,8.042,0.209,0.404,2.633,0.911,0.711
2018-12-26,8.5,6.8,9.7,0.4,2.953,0.116,0.938,6.206,0.2,0.323,2.033,0.668,0.621
2018-12-27,2.5,1.4,6.8,0,3.059,0.104,1.058,6.212,0.21,0.296,1.953,0.681,0.68
2018-12-28,1.9,0.2,3.2,1.8,3.109,0.14,1.095,5.817,0.197,0.181,1.498,0.645,0.578
2018-12-29,3.1,1.7,4.1,0.1,3.817,0.159,1.299,7.431,0.216,0.34,2.203,0.793,0.74
2018-12-30,3.1,1.9,4.1,0,3.932,0.16,1.37,8.382,0.245,0.424,2.898,0.916,0.781
2018-12-31,4.6,3.5,5.8,0,3.751,0.139,1.102,7.666,0.271,0.462,2.907,0.877,0.644
2019-01-01,5.6,4.8,7,0,3.254,0.136,0.955,6.747,0.303,0.338,2.733,0.839,0.672
2019-01-02,5.1,4.5,6.1,0,2.545,0.106,0.891,5.144,0.202,0.318,1.969,0.621,0.659
2019-01-03,5.1,3.5,8,0,2.434,0.082,0.855,4.797,0.168,0.322,2.165,0.622,0.481
2019-01-04,5.8,2.6,10,1.6,2.63,0.098,0.885,4.894,0.148,0.286,1.867,0.598,0.566
2019-01-05,7,5.2,9,0,2.873,0.132,0.914,5.956,0.216,0.409,2.319,0.681,0.605
2019-01-06,5.7,4.5,7.7,0,2.295,0.11,0.798,5.694,0.171,0.416,2.379,0.644,0.593
2019-01-07,5.9,3.1,8.8,0,2.122,0.074,0.607,4.212,0.181,0.291,1.87,0.509,0.567
2019-01-08,6.6,4.5,8.8,0,2.258,0.066,0.728,4.519,0.155,0.282,1.93,0.513,0.506
2019-01-09,4.5,2.2,5.8,0,2.283,0.077,0.769,4.471,0.157,0.343,1.941,0.528,0.568
2019-01-10,6.9,5.6,7.8,0,2.432,0.083,0.754,4.557,0.178,0.306,1.994,0.49,0.493
2019-01-11,7.9,5.9,9.4,1.7,2.768,0.124,0.793,4.957,0.189,0.326,1.982,0.497,0.505
2019-01-12,8.9,8.1,10.9,2,3.254,0.137,1.018,6.294,0.214,0.516,2.483,0.724,0.745
2019-01-13,7.9,6.6,10,0,2.93,0.108,0.938,6.614,0.216,0.49,2.726,0.701,0.571
2019-01-14,7.3,5.5,9.7,0,2.544,0.082,0.699,5.066,0.204,0.393,2.287,0.577,0.595
2019-01-15,7,3.6,9.9,0,2.5,0.063,0.878,5.044,0.192,0.352,2.175,0.621,0.557
2019-01-16,3.1,2,4,0,2.667,0.085,0.863,4.928,0.183,0.276,1.877,0.621,0.552
2019-01-17,5.6,3.9,6.5,0,2.777,0.085,0.817,4.871,0.172,0.377,1.987,0.544,0.634
2019-01-18,6.4,3.9,9.8,0,3.039,0.073,0.819,5.57,0.171,0.454,2.414,0.58,0.468
2019-01-19,8.9,3.6,12.6,1,3.424,0.115,1.023,7.024,0.232,0.529,2.364,0.693,0.708
2019-01-20,6.7,3.9,11.6,0,3.08,0.119,1.061,7.017,0.23,0.428,2.458,0.744,0.645
2019-01-21,6.2,3.9,8.1,0,2.434,0.07,0.695,5.277,0.217,0.38,2.09,0.534,0.514
2019-01-22,8.3,5.8,10.9,0,2.507,0.062,0.759,4.859,0.155,0.38,2.206,0.544,0.622
2019-01-23,8.6,6.7,11.9,0,2.52,0.091,0.749,4.957,0.168,0.353,2.192,0.541,0.488
2019-01-24,6.2,3.4,9.6,0,2.698,0.098,0.745,5.093,0.184,0.379,2.253,0.524,0.59
2019-01-25,5.7,3.6,10.1,0,2.998,0.088,0.782,5.568,0.167,0.449,2.263,0.533,0.565
2019-01-26,4.3,2.9,5.8,0,3.399,0.201,1.212,7.809,0.216,0.42,2.433,0.675,0.774
2019-01-27,5.6,2.4,8.5,0,3.072,0.146,0.862,7.141,0.182,0.528,2.844,0.678,0.782
2019-01-28,7.7,4.8,10.8,0,2.462,0.129,0.758,5.389,0.153,0.351,2.229,0.533,0.56
2019-01-29,6.3,2.8,9.2,0,2.357,0.099,0.725,4.903,0.159,0.36,2.35,0.514,0.543
2019-01-30,8.2,6.8,10.1,0,1.983,0.135,0.67,4.584,0.14,0.314,1.844,0.475,0.478
2019-01-31,4.9,3.3,8.2,17.9,1.826,0.145,0.714,3.919,0.079,0.075,0.907,0.351,0.44
2019-02-01,5,3.4,6.8,0,2.336,0.119,0.68,4.364,0.132,0.34,1.671,0.406,0.431
2019-02-02,9.3,5,12,0,3.08,0.169,0.776,6.068,0.23,0.594,2.749,0.677,0.712
2019-02-03,13.3,8.6,18.4,9.8,3.135,0.318,1.419,7.361,0.204,0.371,2.294,0.921,0.702
2019-02-04,6.9,4.9,9.5,0,2.569,0.18,0.955,6.743,0.247,0.584,3.233,0.863,0.701
2019-02-05,9.3,4,13.6,0,2.177,0.174,0.632,4.047,0.306,0.434,2.643,0.656,0.487
2019-02-06,11.8,9.1,15.5,0,2.468,0.165,0.829,5.733,0.236,0.515,2.822,0.778,0.59
2019-02-07,6.5,1.9,12.1,3.8,2.706,0.177,1.109,5.7,0.118,0.298,1.696,0.57,0.712
2019-02-08,3.4,1.5,5.6,0,2.948,0.111,0.945,5.925,0.197,0.445,2.582,0.66,0.612
2019-02-09,3,1.5,4.7,0,3.199,0.171,1.213,7.537,0.207,0.419,2.521,0.705,0.807
2019-02-10,3.1,2,4.9,0,2.799,0.142,0.924,6.42,0.181,0.467,2.475,0.617,0.692
2019-02-11,3.7,2.9,4.7,0,2.592,0.108,0.746,5.132,0.12,0.273,2.014,0.47,0.582
2019-02-12,5.7,1,8.7,0,2.649,0.075,0.682,5.009,0.138,0.421,2.363,0.493,0.689
2019-02-13,6.8,5.2,8.7,0,2.839,0.076,0.856,5.221,0.13,0.36,2.373,0.511,0.574
2019-02-14,5.6,4.2,8,0,2.959,0.075,0.811,5.146,0.166,0.448,2.453,0.518,0.57
2019-02-15,6.4,4.3,7.7,0,3.282,0.113,1.137,5.913,0.116,0.44,1.835,0.557,0.559
2019-02-16,4.2,3.1,7,0,3.751,0.128,1.224,7.586,0.2,0.551,2.725,0.688,0.71
2019-02-17,4.4,3.1,6.9,0,3.265,0.126,1.144,7.323,0.184,0.602,3.079,0.721,0.78
2019-02-18,7.1,2.9,9.8,2.1,2.709,0.12,0.892,5.571,0.13,0.391,2.151,0.534,0.575
2019-02-19,9.3,6.4,13,15.9,2.799,0.119,1.116,5.205,0.149,0.304,2.046,0.613,0.65
2019-02-20,6.9,4.8,9.4,0,2.766,0.088,0.832,5.353,0.143,0.489,2.624,0.54,0.559
2019-02-21,7.1,5.6,8.7,0,2.852,0.098,0.825,5.338,0.133,0.509,2.636,0.614,0.602
2019-02-22,8.3,6.5,10.9,1.6,3.384,0.106,1.101,6.018,0.116,0.534,2.073,0.647,0.736
2019-02-23,9.3,4.2,13.7,0,3.853,0.172,1.09,7.782,0.204,0.767,3.564,0.78,0.75
2019-02-24,11,8.6,14.1,0,3.456,0.099,1.052,7.66,0.194,0.792,3.833,0.86,0.772
2019-02-25,9.4,7.3,13.1,0,2.919,0.086,0.894,5.999,0.14,0.595,2.98,0.725,0.648
2019-02-26,8.9,5.3,12.2,0,3.077,0.089,0.998,6,0.132,0.574,3.044,0.695,0.641
2019-02-27,10.9,9.4,11.9,4.6,3.59,0.133,1.21,6.214,0.111,0.442,2.011,0.777,0.727
2019-02-28,10.4,8,13.2,0.1,3.697,0.105,1.092,6.763,0.138,0.561,3.164,0.799,0.606
2019-03-01,9.4,6.4,12.3,0,3.898,0.121,1.19,8.325,0.192,0.847,3.919,0.881,0.749
2019-03-02,11,7.3,14.3,0.4,3.757,0.134,1.191,8.326,0.204,0.694,3.377,0.861,0.872
2019-03-03,11.8,10.5,13.3,5.9,2.903,0.087,0.948,6.914,0.138,0.492,2.851,0.665,0.663
2019-03-04,10,8.4,12.2,2,2.178,0.042,0.541,5.054,0.092,0.283,2.27,0.375,0.646
2019-03-05,10.7,6.2,13.4,0,2.063,0.024,0.525,4.494,0.094,0.323,2.316,0.399,0.542
2019-03-06,10.4,8.4,13.8,11.3,2.153,0.11,0.673,4.758,0.136,0.249,2.138,0.438,0.555
2019-03-07,8.3,7.3,10.4,0,2.344,0.061,0.512,4.838,0.139,0.344,2.387,0.412,0.696
2019-03-08,8.5,3.7,12.3,0,2.623,0.092,0.563,5.221,0.132,0.521,2.753,0.481,0.565
2019-03-09,11.6,6.5,16.6,9,3.403,0.121,0.87,7.187,0.164,0.597,2.762,0.6,0.763
2019-03-10,10.7,8.9,13.1,22.1,3.069,0.191,1.16,7.093,0.087,0.351,1.891,0.602,0.723
2019-03-11,10,6.9,13.6,1.2,2.286,0.046,0.562,5.142,0.128,0.421,2.644,0.468,0.548
2019-03-12,10.7,6.1,16,0,2.263,0.06,0.556,4.74,0.099,0.419,2.533,0.476,0.644
2019-03-13,8.4,5.1,11.7,0,2.133,0.057,0.568,4.685,0.139,0.398,2.459,0.437,0.562
2019-03-14,10,7,14,0,2.575,0.049,0.563,4.9,0.115,0.423,2.389,0.455,0.582
2019-03-15,10.2,6.2,15.8,0,2.988,0.074,0.766,5.506,0.13,0.468,2.48,0.528,0.607
2019-03-16,10.1,6,14.1,0,3.676,0.15,0.828,7.782,0.145,0.757,3.597,0.691,0.731
2019-03-17,11.2,8,14.1,0,2.868,0.102,0.808,7.405,0.168,0.686,3.759,0.738,0.841
2019-03-18,10.7,6.9,14.2,1.9,2.333,0.074,0.622,5.368,0.084,0.439,2.176,0.58,0.605
2019-03-19,12.3,9.2,16.1,0,2.161,0.064,0.555,4.502,0.106,0.451,2.696,0.484,0.621
2019-03-20,16.3,9.9,21.2,1.7,2.177,0.1,0.67,4.056,0.105,0.348,1.768,0.443,0.502
2019-03-21,10.7,7.3,20,0,2.551,0.09,0.649,4.286,0.116,0.419,1.954,0.423,0.508
2019-03-22,7.8,6.4,10.6,0,3.224,0.099,0.74,5.549,0.144,0.584,2.675,0.566,0.704
2019-03-23,8.5,6.2,11.8,0,3.7,0.095,0.968,7.938,0.146,0.806,3.396,0.777,0.711
2019-03-24,7.5,3.6,11,0,3.255,0.101,0.974,7.852,0.163,0.692,3.777,0.799,0.757
2019-03-25,9.9,6.4,13.2,0,2.504,0.074,0.624,5.195,0.123,0.438,2.587,0.608,0.578
2019-03-26,14.2,10.1,16.7,0,2.294,0.072,0.552,4.566,0.118,0.399,2.651,0.581,0.553
2019-03-27,16.4,10.3,22,0,2.328,0.071,0.548,4.323,0.129,0.464,2.437,0.504,0.55
2019-03-28,14.6,12.8,16.9,0,2.738,0.063,0.6,4.618,0.132,0.488,2.387,0.48,0.538
2019-03-29,13.9,12.2,17,0,3.252,0.067,0.661,5.458,0.145,0.587,3.063,0.597,0.659
2019-03-30,11,7.9,14.6,0,3.865,0.103,0.968,7.541,0.176,0.674,3.29,0.712,0.715
2019-03-31,8.4,7.1,11.4,0,3.377,0.099,1.003,7.815,0.205,0.629,3.18,0.814,0.748
2019-04-01,10.5,7.1,13.2,0,2.451,0.068,0.612,5.414,0.151,0.536,2.821,0.577,0.574
2019-04-02,10.6,8.6,14,0,2.218,0.083,0.628,4.815,0.144,0.516,2.536,0.536,0.645
2019-04-03,10.5,6.6,14.4,0,2.378,0.055,0.542,4.583,0.127,0.493,2.355,0.442,0.502
2019-04-04,11.3,6.2,14.6,0,2.747,0.049,0.564,4.879,0.12,0.545,2.384,0.486,0.547
2019-04-05,14.5,11.9,18.2,0,3.583,0.08,0.682,6.243,0.137,0.736,3.025,0.631,0.565
2019-04-06,15,11,20.8,0,4.088,0.128,0.887,8.097,0.17,0.822,3.717,0.751,0.72
2019-04-07,16.4,13,21.4,2.7,3.41,0.118,0.846,7.319,0.168,0.702,3.303,0.8,0.839
2019-04-08,14.8,11.7,18.1,0,2.602,0.048,0.522,5.505,0.155,0.638,3.274,0.587,0.544
2019-04-09,15,14.1,17.4,6,2.363,0.078,0.854,4.759,0.1,0.431,1.979,0.568,0.605
2019-04-10,10.4,9.6,14.2,6.7,2.324,0.093,0.746,4.198,0.116,0.435,1.762,0.511,0.493
2019-04-11,11.6,9.7,13.8,0,2.964,0.065,0.657,4.961,0.094,0.523,2.32,0.526,0.537
2019-04-12,12.7,9.2,16.6,0,3.54,0.058,0.754,6.518,0.147,0.772,3.4,0.699,0.754
2019-04-13,13.7,9.4,17.7,0,4.015,0.112,0.925,8.501,0.201,0.939,4.336,0.944,0.759
2019-04-14,13.6,10.6,17.1,0,3.494,0.094,1.053,7.825,0.194,0.736,3.516,0.803,0.872
2019-04-15,13,8.7,17.1,0,2.678,0.041,0.516,5.848,0.136,0.612,3.308,0.632,0.578
2019-04-16,16.8,10.7,25,0,2.433,0.054,0.563,4.951,0.154,0.504,2.784,0.583,0.578
2019-04-17,15.8,13.6,18.6,0,2.473,0.067,0.613,4.796,0.131,0.52,2.656,0.546,0.653
2019-04-18,16.7,12.3,22.1,0,2.991,0.047,0.62,5.427,0.145,0.584,3.002,0.566,0.535
2019-04-19,16.8,14.3,21.6,0,3.587,0.054,0.679,6.146,0.168,0.71,3.244,0.738,0.701
2019-04-20,17.1,14.5,20,0,4.037,0.082,0.904,8.436,0.23,0.885,4.415,0.932,0.756
2019-04-21,18.5,15,23.1,0,3.493,0.079,0.876,7.946,0.214,0.815,3.845,0.93,0.708
2019-04-22,19.3,16.6,24,0,2.781,0.049,0.597,5.923,0.116,0.619,3.186,0.649,0.7
2019-04-23,19.1,17.3,22.5,18.7,2.589,0.123,1.124,5.141,0.085,0.25,1.77,0.618,0.663
2019-04-24,18,15.7,21.2,0,2.599,0.235,0.679,4.676,0.15,0.461,2.575,0.571,0.542
2019-04-25,15.8,14.1,17.9,0,3.131,0.205,0.658,5.181,0.15,0.556,2.637,0.587,0.527
2019-04-26,12.2,11.3,15.9,0.3,3.668,0.183,0.98,6.319,0.122,0.648,2.798,0.78,0.687
2019-04-27,14,11.7,17,0,4.213,0.193,0.806,8.262,0.207,0.985,4.2,0.871,0.877
2019-04-28,15,12.1,17.5,0.1,3.833,0.246,1.088,8.041,0.161,0.787,3.396,0.852,0.763
2019-04-29,16.1,14.5,20.3,10.5,3.254,0.224,1.247,6.791,0.084,0.371,2.018,0.864,0.768
2019-04-30,15.6,14.5,17.6,1.4,3.426,0.151,0.904,6.211,0.13,0.616,2.977,0.657,0.576
2019-05-01,14.7,12.4,18.6,0,3.782,0.182,0.927,7.416,0.167,0.805,3.475,0.836,0.664
2019-05-02,17.2,12.8,21.5,0,4.042,0.125,0.941,7.671,0.14,0.913,4.069,0.925,0.782
2019-05-03,18.9,16,21.9,0,4.972,0.111,1.134,8.659,0.164,1,4.454,1.074,0.689
2019-05-04,19.2,14.7,23.3,0,5.594,0.162,1.385,10.111,0.215,1,5.518,1.256,0.916
2019-05-05,19,16.4,22.2,0,4.816,0.177,1.497,10.686,0.249,1,5.724,1.384,0.831
2019-05-06,15.9,13.4,19.2,0,3.974,0.176,1.131,8.583,0.195,0.987,4.598,1.18,0.711
2019-05-07,15.6,12.3,19.5,0,2.64,0.075,0.748,5.923,0.129,0.719,3.257,0.706,0.671
2019-05-08,16.3,11.9,19.6,0,2.329,0.07,0.565,4.772,0.12,0.559,2.478,0.539,0.505
2019-05-09,17.4,14.7,20.3,0,2.945,0.083,0.6,5.035,0.104,0.59,2.59,0.571,0.476
2019-05-10,17.6,14.3,21.4,0,3.471,0.066,0.688,6.241,0.112,0.674,3.153,0.67,0.493
2019-05-11,18.5,15,23.4,0,4.043,0.103,0.849,8.196,0.16,0.882,4.183,0.86,0.647
2019-05-12,18.7,15.7,21.5,0,3.634,0.122,0.824,7.909,0.508,0.818,4.178,0.835,0.784
2019-05-13,20.1,17.4,23.7,0,2.631,0.079,0.578,5.457,0.105,0.56,2.87,0.745,0.59
2019-05-14,20.5,18.6,23.2,0,2.398,0.073,0.615,5.276,0.133,0.6,2.909,0.624,0.574
2019-05-15,21.2,16.9,26.6,0,2.605,0.107,0.504,4.708,0.101,0.559,2.551,0.53,0.462
2019-05-16,23.2,18,28.3,0,3.137,0.044,0.517,5.305,0.126,0.657,2.778,0.56,0.544
2019-05-17,21.2,18.4,26.3,12,4.07,0.134,0.84,6.864,0.086,0.706,2.668,0.696,0.77
2019-05-18,20.6,17.4,23.3,19.6,4.473,0.253,1.549,8.849,0.126,0.437,2.266,0.905,0.821
2019-05-19,21.4,18.8,26.3,0,3.571,0.184,1.318,8.426,0.155,0.675,3.273,0.939,0.828
2019-05-20,17.3,14.9,19.8,0.8,2.921,0.088,0.701,5.947,0.118,0.633,3.133,0.686,0.57
2019-05-21,19.2,14.5,23,0,2.571,0.063,0.561,5.364,0.129,0.593,3.08,0.667,0.505
2019-05-22,23.4,19.5,27.6,0,2.749,0.071,0.588,4.847,0.122,0.499,2.698,0.591,0.619
2019-05-23,26.2,22,31.3,0,3.111,0.082,0.64,5.487,0.127,0.597,2.842,0.604,0.605
2019-05-24,28.4,23.8,33.1,0,3.934,0.092,0.774,6.57,0.14,0.758,3.451,0.736,0.773
2019-05-25,23.3,20.4,27.2,0,4.221,0.088,0.91,8.683,0.21,1,4.356,0.892,0.844
2019-05-26,23.1,20.3,25.4,0,3.539,0.115,0.854,7.788,0.179,0.87,3.591,0.876,0.866
2019-05-27,20.7,15.8,25.5,9.8,2.701,0.181,1.11,5.577,0.043,0.218,1.339,0.666,0.795
2019-05-28,18.9,15.5,21.7,0,2.582,0.054,0.614,5.346,0.164,0.629,3.323,0.628,0.578
2019-05-29,22.3,18.7,27,0,2.702,0.104,0.655,4.924,0.138,0.652,2.872,0.567,0.632
2019-05-30,21.7,18,25.9,0,2.947,0.143,0.62,5.242,0.141,0.672,2.625,0.641,0.516
2019-05-31,17.9,15.6,21.4,0.6,3.513,0.155,0.888,6.102,0.156,0.694,2.683,0.728,0.594
2019-06-01,19,15.9,22.4,0,4.232,0.178,0.876,8.149,0.218,1,4.195,0.864,0.674
2019-06-02,20.1,17.9,24.6,0,4.161,0.187,0.874,7.895,0.196,0.915,4.224,0.889,0.846
2019-06-03,20.9,17.9,24.5,0,3.517,0.147,0.685,6.383,0.172,0.684,3.388,0.768,0.642
2019-06-04,22.8,19.4,29,0,3.604,0.115,0.813,6.494,0.165,0.705,3.29,0.777,0.73
2019-06-05,22.5,19.2,26.1,0,4.598,0.145,0.815,7.55,0.174,0.917,4.039,0.756,0.685
2019-06-06,23.6,19.1,28.1,13.3,5.65,0.228,1.4,9.693,0.184,0.969,3.37,1.045,0.856
2019-06-07,19.6,18.2,25.3,0,5.179,0.286,2.081,10.676,0.269,1,3.839,1.352,1.016
2019-06-08,19.9,17.5,23.2,0.2,5.169,0.178,1.422,10.402,0.267,1,4.974,1.126,0.877
2019-06-09,20.2,17,23.2,0,4.145,0.139,0.914,8.981,0.239,1,4.768,0.96,0.872
2019-06-10,20.2,17.5,24.8,0,3.475,0.089,0.669,6.437,0.184,0.704,3.26,0.744,0.685
2019-06-11,20.2,18.4,22.9,0,3.33,0.063,0.694,5.97,0.196,0.673,3.112,0.713,0.606
2019-06-12,19.9,17.6,22.9,0,3.321,0.062,0.651,5.936,0.16,0.676,3.181,0.661,0.724
2019-06-13,21.9,17.6,28,0,3.813,0.084,0.688,6.453,0.162,0.826,3.211,0.708,0.643
2019-06-14,19.4,17.4,21.4,43.5,4.436,0.178,1.431,7.67,0.096,0.59,2.114,0.839,0.865
2019-06-15,20.1,18.2,22.5,0.3,4.801,0.142,0.997,9.525,0.328,1,4.522,1.006,0.773
2019-06-16,20.6,18.6,23.3,0,4.265,0.16,0.802,9.081,0.272,1,4.557,0.911,0.792
2019-06-17,20.8,17.8,23.3,0,3.529,0.066,0.579,6.755,0.194,0.734,3.362,0.723,0.82
2019-06-18,21.6,20.5,23.3,1,3.399,0.134,1.102,6.556,0.137,0.595,2.389,0.668,0.768
2019-06-19,21.7,19.4,24.4,0,3.364,0.091,0.658,6.103,0.228,0.724,3.294,0.715,0.65
2019-06-20,22,19.8,24.4,0,3.801,0.111,0.697,6.347,0.189,0.709,3.194,0.699,0.73
2019-06-21,22.6,20.3,26.4,0,4.114,0.093,0.796,7.31,0.21,0.914,3.688,0.803,0.699
2019-06-22,22.1,19.7,25.5,0,4.608,0.179,0.939,9.391,0.313,1,4.286,0.873,1.022
2019-06-23,21.1,19.3,25.6,0,4.308,0.165,0.872,9.07,0.285,0.981,4.503,0.923,0.816
2019-06-24,21.6,18.8,24.4,0,3.652,0.098,0.708,7.275,0.236,0.761,3.628,0.746,0.748
2019-06-25,24.2,19.1,28.9,0,3.319,0.08,0.663,6.382,0.186,0.717,3.557,0.648,0.703
2019-06-26,22.1,19.8,25.9,85.1,3.268,0.227,1.176,6.13,0.074,0.235,1.437,0.593,0.661
2019-06-27,23.1,21.9,25.9,0,3.395,0.119,0.7,5.926,0.131,0.607,2.982,0.595,0.706
2019-06-28,23.5,21,25.8,0,3.63,0.073,0.609,6.365,0.198,0.779,3.536,0.678,0.587
2019-06-29,25.2,22.6,29.8,2,3.736,0.276,1.234,7.623,0.147,0.487,2.215,0.728,0.813
